score;completeness;rescuebot_action;rescuebot_location;teo_action;teo_location;world_nr;tick_nr
3;0.125;;(10, 2);;(17, 6);1;1035
3;0.125;;(10, 2);;(17, 6);1;1036
3;0.125;;(10, 2);;(17, 6);1;1037
3;0.125;;(10, 2);;(17, 6);1;1038
3;0.125;;(10, 2);;(17, 6);1;1039
3;0.125;;(10, 2);;(17, 6);1;1040
3;0.125;;(10, 2);;(17, 6);1;1041
3;0.125;;(10, 2);;(17, 6);1;1042
3;0.125;;(10, 2);;(17, 6);1;1043
3;0.125;;(10, 2);;(17, 6);1;1044
3;0.125;;(10, 2);;(17, 6);1;1045
3;0.125;;(10, 2);;(17, 6);1;1046
3;0.125;;(10, 2);;(17, 6);1;1047
3;0.125;;(10, 2);;(17, 6);1;1048
3;0.125;;(10, 2);;(17, 6);1;1049
3;0.125;Idle;(10, 2);;(17, 6);1;1050
3;0.125;Idle;(10, 2);;(17, 6);1;1051
3;0.125;Idle;(10, 2);;(17, 6);1;1052
3;0.125;Idle;(10, 2);;(17, 6);1;1053
3;0.125;Idle;(10, 2);;(17, 6);1;1054
3;0.125;Idle;(10, 2);;(17, 6);1;1055
3;0.125;Idle;(10, 2);;(17, 6);1;1056
3;0.125;Idle;(10, 2);;(17, 6);1;1057
3;0.125;Idle;(10, 2);;(17, 6);1;1058
3;0.125;Idle;(10, 2);;(17, 6);1;1059
3;0.125;Idle;(10, 2);;(17, 6);1;1060
3;0.125;Idle;(10, 2);;(17, 6);1;1061
3;0.125;Idle;(10, 2);;(17, 6);1;1062
3;0.125;Idle;(10, 2);;(17, 6);1;1063
3;0.125;Idle;(10, 2);;(17, 6);1;1064
3;0.125;Idle;(10, 2);;(17, 6);1;1065
3;0.125;Idle;(10, 2);;(17, 6);1;1066
3;0.125;Idle;(10, 2);;(17, 6);1;1067
3;0.125;Idle;(10, 2);;(17, 6);1;1068
3;0.125;Idle;(10, 2);;(17, 6);1;1069
3;0.125;Idle;(10, 2);;(17, 6);1;1070
3;0.125;Idle;(10, 2);;(17, 6);1;1071
3;0.125;Idle;(10, 2);;(17, 6);1;1072
3;0.125;Idle;(10, 2);;(17, 6);1;1073
3;0.125;Idle;(10, 2);;(17, 6);1;1074
3;0.125;Idle;(10, 2);;(17, 6);1;1075
3;0.125;MoveSouth;(10, 2);;(17, 6);1;1076
3;0.125;MoveSouth;(10, 3);;(17, 6);1;1077
3;0.125;MoveSouthWest;(10, 3);;(17, 6);1;1078
3;0.125;MoveSouthWest;(9, 4);;(17, 6);1;1079
3;0.125;MoveSouth;(9, 4);;(17, 6);1;1080
3;0.125;MoveSouth;(9, 5);;(17, 6);1;1081
3;0.125;MoveSouth;(9, 5);;(17, 6);1;1082
3;0.125;MoveSouth;(9, 6);;(17, 6);1;1083
3;0.125;;(9, 6);;(17, 6);1;1084
3;0.125;;(9, 6);;(17, 6);1;1085
3;0.125;;(9, 6);;(17, 6);1;1086
3;0.125;;(9, 6);;(17, 6);1;1087
3;0.125;;(9, 6);;(17, 6);1;1088
3;0.125;;(9, 6);;(17, 6);1;1089
3;0.125;;(9, 6);;(17, 6);1;1090
3;0.125;;(9, 6);;(17, 6);1;1091
3;0.125;;(9, 6);;(17, 6);1;1092
3;0.125;;(9, 6);;(17, 6);1;1093
3;0.125;;(9, 6);;(17, 6);1;1094
3;0.125;;(9, 6);;(17, 6);1;1095
3;0.125;;(9, 6);;(17, 6);1;1096
3;0.125;;(9, 6);;(17, 6);1;1097
3;0.125;;(9, 6);;(17, 6);1;1098
3;0.125;;(9, 6);;(17, 6);1;1099
3;0.125;;(9, 6);;(17, 6);1;1100
3;0.125;;(9, 6);;(17, 6);1;1101
3;0.125;;(9, 6);;(17, 6);1;1102
3;0.125;;(9, 6);;(17, 6);1;1103
3;0.125;;(9, 6);;(17, 6);1;1104
3;0.125;;(9, 6);;(17, 6);1;1105
3;0.125;;(9, 6);;(17, 6);1;1106
3;0.125;;(9, 6);;(17, 6);1;1107
3;0.125;;(9, 6);;(17, 6);1;1108
3;0.125;;(9, 6);;(17, 6);1;1109
3;0.125;;(9, 6);;(17, 6);1;1110
3;0.125;;(9, 6);;(17, 6);1;1111
3;0.125;;(9, 6);;(17, 6);1;1112
3;0.125;;(9, 6);;(17, 6);1;1113
3;0.125;;(9, 6);;(17, 6);1;1114
3;0.125;;(9, 6);;(17, 6);1;1115
3;0.125;;(9, 6);;(17, 6);1;1116
3;0.125;;(9, 6);;(17, 6);1;1117
3;0.125;;(9, 6);;(17, 6);1;1118
3;0.125;;(9, 6);;(17, 6);1;1119
3;0.125;;(9, 6);;(17, 6);1;1120
3;0.125;;(9, 6);;(17, 6);1;1121
3;0.125;;(9, 6);;(17, 6);1;1122
3;0.125;;(9, 6);;(17, 6);1;1123
3;0.125;;(9, 6);;(17, 6);1;1124
3;0.125;;(9, 6);;(17, 6);1;1125
3;0.125;;(9, 6);;(17, 6);1;1126
3;0.125;;(9, 6);;(17, 6);1;1127
3;0.125;;(9, 6);;(17, 6);1;1128
3;0.125;;(9, 6);;(17, 6);1;1129
3;0.125;;(9, 6);;(17, 6);1;1130
3;0.125;;(9, 6);;(17, 6);1;1131
3;0.125;;(9, 6);;(17, 6);1;1132
3;0.125;;(9, 6);;(17, 6);1;1133
3;0.125;;(9, 6);;(17, 6);1;1134
3;0.125;;(9, 6);;(17, 6);1;1135
3;0.125;;(9, 6);;(17, 6);1;1136
3;0.125;;(9, 6);;(17, 6);1;1137
3;0.125;;(9, 6);;(17, 6);1;1138
3;0.125;;(9, 6);;(17, 6);1;1139
3;0.125;;(9, 6);;(17, 6);1;1140
3;0.125;;(9, 6);;(17, 6);1;1141
3;0.125;;(9, 6);;(17, 6);1;1142
3;0.125;;(9, 6);;(17, 6);1;1143
3;0.125;;(9, 6);;(17, 6);1;1144
3;0.125;;(9, 6);;(17, 6);1;1145
3;0.125;;(9, 6);;(17, 6);1;1146
3;0.125;;(9, 6);;(17, 6);1;1147
3;0.125;;(9, 6);;(17, 6);1;1148
3;0.125;;(9, 6);;(17, 6);1;1149
3;0.125;;(9, 6);;(17, 6);1;1150
3;0.125;;(9, 6);;(17, 6);1;1151
3;0.125;;(9, 6);;(17, 6);1;1152
3;0.125;;(9, 6);;(17, 6);1;1153
3;0.125;;(9, 6);;(17, 6);1;1154
3;0.125;;(9, 6);;(17, 6);1;1155
3;0.125;;(9, 6);;(17, 6);1;1156
3;0.125;;(9, 6);;(17, 6);1;1157
3;0.125;;(9, 6);;(17, 6);1;1158
3;0.125;;(9, 6);;(17, 6);1;1159
3;0.125;;(9, 6);;(17, 6);1;1160
3;0.125;;(9, 6);;(17, 6);1;1161
3;0.125;;(9, 6);;(17, 6);1;1162
3;0.125;;(9, 6);;(17, 6);1;1163
3;0.125;;(9, 6);;(17, 6);1;1164
3;0.125;;(9, 6);;(17, 6);1;1165
3;0.125;;(9, 6);;(17, 6);1;1166
3;0.125;;(9, 6);;(17, 6);1;1167
