score;completeness;rescuebot_action;rescuebot_location;ben_nt_action;ben_nt_location;world_nr;tick_nr
9;0.25;MoveEast;(8, 18);;(3, 17);1;4656
9;0.25;MoveEast;(9, 18);;(3, 17);1;4657
9;0.25;MoveEast;(9, 18);;(3, 17);1;4658
9;0.25;MoveEast;(9, 18);;(3, 17);1;4659
9;0.25;MoveEast;(9, 18);;(3, 17);1;4660
9;0.25;MoveEast;(9, 18);;(3, 17);1;4661
9;0.25;MoveEast;(9, 18);;(3, 17);1;4662
9;0.25;MoveEast;(9, 18);;(3, 17);1;4663
9;0.25;MoveEast;(9, 18);;(3, 17);1;4664
9;0.25;MoveEast;(9, 18);;(3, 17);1;4665
9;0.25;MoveEast;(10, 18);;(3, 17);1;4666
9;0.25;MoveEast;(10, 18);;(3, 17);1;4667
9;0.25;MoveEast;(10, 18);;(3, 17);1;4668
9;0.25;MoveEast;(10, 18);;(3, 17);1;4669
9;0.25;MoveEast;(10, 18);;(3, 17);1;4670
9;0.25;MoveEast;(10, 18);;(3, 17);1;4671
9;0.25;MoveEast;(10, 18);;(3, 17);1;4672
9;0.25;MoveEast;(10, 18);;(3, 17);1;4673
9;0.25;MoveEast;(10, 18);;(3, 17);1;4674
9;0.25;MoveEast;(10, 18);;(3, 17);1;4675
9;0.25;MoveEast;(10, 18);;(3, 17);1;4676
9;0.25;MoveEast;(10, 18);;(3, 17);1;4677
9;0.25;MoveEast;(10, 18);;(3, 17);1;4678
9;0.25;MoveEast;(10, 18);;(3, 17);1;4679
9;0.25;MoveEast;(11, 18);;(3, 17);1;4680
9;0.25;MoveEast;(11, 18);;(3, 17);1;4681
9;0.25;MoveEast;(11, 18);;(3, 17);1;4682
9;0.25;MoveEast;(11, 18);;(3, 17);1;4683
9;0.25;MoveEast;(11, 18);;(3, 17);1;4684
9;0.25;MoveEast;(11, 18);;(3, 17);1;4685
9;0.25;MoveEast;(11, 18);;(3, 17);1;4686
9;0.25;MoveEast;(11, 18);;(3, 17);1;4687
9;0.25;MoveEast;(11, 18);;(3, 17);1;4688
9;0.25;MoveEast;(11, 18);;(3, 17);1;4689
9;0.25;MoveEast;(11, 18);;(3, 17);1;4690
9;0.25;MoveEast;(11, 18);;(3, 17);1;4691
9;0.25;MoveEast;(11, 18);;(3, 17);1;4692
9;0.25;MoveEast;(11, 18);;(3, 17);1;4693
9;0.25;MoveEast;(12, 18);;(3, 17);1;4694
9;0.25;MoveEast;(12, 18);;(3, 17);1;4695
9;0.25;MoveEast;(12, 18);;(3, 17);1;4696
9;0.25;MoveEast;(12, 18);;(3, 17);1;4697
9;0.25;MoveEast;(12, 18);;(3, 17);1;4698
9;0.25;MoveEast;(12, 18);;(3, 17);1;4699
9;0.25;MoveEast;(12, 18);;(3, 17);1;4700
9;0.25;MoveEast;(12, 18);;(3, 17);1;4701
9;0.25;MoveEast;(12, 18);;(3, 17);1;4702
9;0.25;MoveEast;(12, 18);;(3, 17);1;4703
9;0.25;MoveEast;(12, 18);;(3, 17);1;4704
9;0.25;MoveEast;(12, 18);;(3, 17);1;4705
9;0.25;MoveEast;(12, 18);;(3, 17);1;4706
9;0.25;MoveEast;(12, 18);;(3, 17);1;4707
9;0.25;MoveEast;(13, 18);;(3, 17);1;4708
9;0.25;MoveEast;(13, 18);;(3, 17);1;4709
9;0.25;MoveEast;(13, 18);;(3, 17);1;4710
9;0.25;MoveEast;(13, 18);;(3, 17);1;4711
9;0.25;MoveEast;(13, 18);;(3, 17);1;4712
9;0.25;MoveEast;(13, 18);;(3, 17);1;4713
9;0.25;MoveEast;(13, 18);;(3, 17);1;4714
9;0.25;MoveEast;(13, 18);;(3, 17);1;4715
9;0.25;MoveEast;(13, 18);;(3, 17);1;4716
9;0.25;MoveEast;(13, 18);;(3, 17);1;4717
9;0.25;MoveEast;(13, 18);;(3, 17);1;4718
9;0.25;MoveEast;(13, 18);;(3, 17);1;4719
9;0.25;MoveEast;(13, 18);;(3, 17);1;4720
9;0.25;MoveEast;(13, 18);;(3, 17);1;4721
9;0.25;MoveEast;(14, 18);;(3, 17);1;4722
9;0.25;MoveEast;(14, 18);;(3, 17);1;4723
9;0.25;MoveEast;(14, 18);;(3, 17);1;4724
9;0.25;MoveEast;(14, 18);;(3, 17);1;4725
9;0.25;MoveEast;(14, 18);;(3, 17);1;4726
9;0.25;MoveEast;(14, 18);;(3, 17);1;4727
9;0.25;MoveEast;(14, 18);;(3, 17);1;4728
9;0.25;MoveEast;(14, 18);;(3, 17);1;4729
9;0.25;MoveEast;(14, 18);;(3, 17);1;4730
9;0.25;MoveEast;(14, 18);;(3, 17);1;4731
9;0.25;MoveEast;(14, 18);;(3, 17);1;4732
9;0.25;MoveEast;(14, 18);;(3, 17);1;4733
9;0.25;MoveEast;(14, 18);;(3, 17);1;4734
9;0.25;MoveEast;(14, 18);;(3, 17);1;4735
9;0.25;MoveEast;(15, 18);;(3, 17);1;4736
9;0.25;MoveEast;(15, 18);;(3, 17);1;4737
9;0.25;MoveEast;(15, 18);;(3, 17);1;4738
9;0.25;MoveEast;(15, 18);;(3, 17);1;4739
9;0.25;MoveEast;(15, 18);;(3, 17);1;4740
9;0.25;MoveEast;(15, 18);;(3, 17);1;4741
9;0.25;MoveEast;(15, 18);;(3, 17);1;4742
9;0.25;MoveEast;(15, 18);;(3, 17);1;4743
9;0.25;MoveEast;(15, 18);MoveEast;(4, 17);1;4744
9;0.25;MoveEast;(16, 18);;(4, 17);1;4745
9;0.25;MoveEast;(16, 18);;(4, 17);1;4746
9;0.25;MoveEast;(16, 18);;(4, 17);1;4747
9;0.25;MoveEast;(16, 18);;(4, 17);1;4748
9;0.25;MoveEast;(16, 18);MoveSouth;(4, 17);1;4749
9;0.25;MoveEast;(16, 18);MoveSouth;(4, 17);1;4750
9;0.25;MoveEast;(16, 18);MoveSouth;(4, 17);1;4751
9;0.25;MoveEast;(16, 18);MoveSouth;(4, 17);1;4752
9;0.25;MoveEast;(16, 18);MoveSouth;(4, 17);1;4753
9;0.25;MoveEast;(17, 18);MoveSouth;(4, 18);1;4754
9;0.25;MoveNorthEast;(17, 18);MoveEast;(5, 18);1;4755
9;0.25;MoveNorthEast;(17, 18);;(5, 18);1;4756
9;0.25;MoveNorthEast;(17, 18);;(5, 18);1;4757
9;0.25;MoveNorthEast;(17, 18);;(5, 18);1;4758
9;0.25;MoveNorthEast;(17, 18);;(5, 18);1;4759
9;0.25;MoveNorthEast;(17, 18);;(5, 18);1;4760
9;0.25;MoveNorthEast;(17, 18);;(5, 18);1;4761
9;0.25;MoveNorthEast;(17, 18);MoveEast;(6, 18);1;4762
9;0.25;MoveNorthEast;(18, 17);;(6, 18);1;4763
9;0.25;MoveEast;(18, 17);;(6, 18);1;4764
9;0.25;MoveEast;(18, 17);;(6, 18);1;4765
9;0.25;MoveEast;(18, 17);;(6, 18);1;4766
9;0.25;MoveEast;(18, 17);;(6, 18);1;4767
9;0.25;MoveEast;(18, 17);;(6, 18);1;4768
9;0.25;MoveEast;(18, 17);;(6, 18);1;4769
9;0.25;MoveEast;(18, 17);MoveEast;(7, 18);1;4770
9;0.25;MoveEast;(18, 17);;(7, 18);1;4771
9;0.25;MoveEast;(18, 17);;(7, 18);1;4772
9;0.25;MoveEast;(18, 17);;(7, 18);1;4773
9;0.25;MoveEast;(18, 17);MoveEast;(8, 18);1;4774
9;0.25;MoveEast;(18, 17);;(8, 18);1;4775
9;0.25;MoveEast;(18, 17);;(8, 18);1;4776
9;0.25;MoveEast;(19, 17);;(8, 18);1;4777
9;0.25;MoveNorthEast;(19, 17);MoveNorth;(8, 17);1;4778
9;0.25;MoveNorthEast;(19, 17);;(8, 17);1;4779
9;0.25;MoveNorthEast;(19, 17);;(8, 17);1;4780
9;0.25;MoveNorthEast;(19, 17);MoveEast;(8, 17);1;4781
9;0.25;MoveNorthEast;(19, 17);MoveEast;(8, 17);1;4782
9;0.25;MoveNorthEast;(19, 17);MoveEast;(8, 17);1;4783
9;0.25;MoveNorthEast;(19, 17);MoveEast;(8, 17);1;4784
9;0.25;MoveNorthEast;(19, 17);MoveEast;(8, 17);1;4785
9;0.25;MoveNorthEast;(19, 17);MoveEast;(9, 17);1;4786
9;0.25;MoveNorthEast;(19, 17);;(9, 17);1;4787
9;0.25;MoveNorthEast;(19, 17);MoveEast;(10, 17);1;4788
9;0.25;MoveNorthEast;(19, 17);;(10, 17);1;4789
9;0.25;MoveNorthEast;(19, 17);;(10, 17);1;4790
9;0.25;MoveNorthEast;(20, 16);;(10, 17);1;4791
9;0.25;MoveNorthEast;(20, 16);;(10, 17);1;4792
9;0.25;MoveNorthEast;(20, 16);;(10, 17);1;4793
9;0.25;MoveNorthEast;(20, 16);;(10, 17);1;4794
9;0.25;MoveNorthEast;(20, 16);;(10, 17);1;4795
9;0.25;MoveNorthEast;(20, 16);MoveEast;(11, 17);1;4796
9;0.25;MoveNorthEast;(20, 16);;(11, 17);1;4797
9;0.25;MoveNorthEast;(20, 16);;(11, 17);1;4798
9;0.25;MoveNorthEast;(20, 16);;(11, 17);1;4799
9;0.25;MoveNorthEast;(21, 15);;(11, 17);1;4800
9;0.25;MoveEast;(21, 15);;(11, 17);1;4801
9;0.25;MoveEast;(21, 15);MoveEast;(12, 17);1;4802
9;0.25;MoveEast;(21, 15);;(12, 17);1;4803
9;0.25;MoveEast;(21, 15);;(12, 17);1;4804
9;0.25;MoveEast;(21, 15);;(12, 17);1;4805
9;0.25;MoveEast;(21, 15);;(12, 17);1;4806
9;0.25;MoveEast;(21, 15);;(12, 17);1;4807
9;0.25;MoveEast;(21, 15);;(12, 17);1;4808
9;0.25;MoveEast;(22, 15);;(12, 17);1;4809
9;0.25;MoveEast;(22, 15);;(12, 17);1;4810
9;0.25;MoveEast;(22, 15);;(12, 17);1;4811
9;0.25;MoveEast;(22, 15);;(12, 17);1;4812
9;0.25;MoveEast;(22, 15);;(12, 17);1;4813
9;0.25;MoveEast;(22, 15);;(12, 17);1;4814
9;0.25;MoveEast;(22, 15);;(12, 17);1;4815
9;0.25;MoveEast;(22, 15);;(12, 17);1;4816
9;0.25;MoveEast;(22, 15);;(12, 17);1;4817
9;0.25;MoveEast;(23, 15);;(12, 17);1;4818
9;0.25;Drop;(23, 15);;(12, 17);1;4819
9;0.25;Drop;(23, 15);;(12, 17);1;4820
9;0.25;Drop;(23, 15);MoveEast;(13, 17);1;4821
9;0.25;Drop;(23, 15);;(13, 17);1;4822
9;0.25;Drop;(23, 15);;(13, 17);1;4823
9;0.25;Drop;(23, 15);;(13, 17);1;4824
9;0.25;Drop;(23, 15);;(13, 17);1;4825
9;0.25;Drop;(23, 15);;(13, 17);1;4826
12;0.375;Drop;(23, 15);MoveEast;(14, 17);1;4827
12;0.375;MoveNorthWest;(23, 15);;(14, 17);1;4828
12;0.375;MoveNorthWest;(23, 15);;(14, 17);1;4829
12;0.375;MoveNorthWest;(23, 15);;(14, 17);1;4830
12;0.375;MoveNorthWest;(23, 15);;(14, 17);1;4831
12;0.375;MoveNorthWest;(23, 15);;(14, 17);1;4832
12;0.375;MoveNorthWest;(23, 15);MoveEast;(14, 17);1;4833
12;0.375;MoveNorthWest;(23, 15);MoveEast;(14, 17);1;4834
12;0.375;MoveNorthWest;(23, 15);MoveEast;(14, 17);1;4835
12;0.375;MoveNorthWest;(22, 14);MoveEast;(14, 17);1;4836
12;0.375;MoveNorthWest;(22, 14);MoveEast;(14, 17);1;4837
12;0.375;MoveNorthWest;(22, 14);MoveEast;(15, 17);1;4838
12;0.375;MoveNorthWest;(22, 14);;(15, 17);1;4839
12;0.375;MoveNorthWest;(22, 14);;(15, 17);1;4840
12;0.375;MoveNorthWest;(22, 14);;(15, 17);1;4841
12;0.375;MoveNorthWest;(22, 14);;(15, 17);1;4842
12;0.375;MoveNorthWest;(22, 14);;(15, 17);1;4843
12;0.375;MoveNorthWest;(22, 14);;(15, 17);1;4844
12;0.375;MoveNorthWest;(21, 13);;(15, 17);1;4845
12;0.375;MoveNorthWest;(21, 13);;(15, 17);1;4846
12;0.375;MoveNorthWest;(21, 13);;(15, 17);1;4847
12;0.375;MoveNorthWest;(21, 13);;(15, 17);1;4848
12;0.375;MoveNorthWest;(21, 13);;(15, 17);1;4849
12;0.375;MoveNorthWest;(21, 13);;(15, 17);1;4850
12;0.375;MoveNorthWest;(21, 13);;(15, 17);1;4851
12;0.375;MoveNorthWest;(21, 13);MoveNorth;(15, 16);1;4852
12;0.375;MoveNorthWest;(21, 13);;(15, 16);1;4853
12;0.375;MoveNorthWest;(20, 12);;(15, 16);1;4854
12;0.375;MoveNorthWest;(20, 12);;(15, 16);1;4855
12;0.375;MoveNorthWest;(20, 12);;(15, 16);1;4856
12;0.375;MoveNorthWest;(20, 12);MoveNorth;(15, 15);1;4857
12;0.375;MoveNorthWest;(20, 12);;(15, 15);1;4858
12;0.375;MoveNorthWest;(20, 12);;(15, 15);1;4859
12;0.375;MoveNorthWest;(20, 12);;(15, 15);1;4860
12;0.375;MoveNorthWest;(20, 12);;(15, 15);1;4861
12;0.375;MoveNorthWest;(20, 12);;(15, 15);1;4862
12;0.375;MoveNorthWest;(19, 11);;(15, 15);1;4863
12;0.375;MoveNorthWest;(19, 11);;(15, 15);1;4864
12;0.375;MoveNorthWest;(19, 11);;(15, 15);1;4865
12;0.375;MoveNorthWest;(19, 11);MoveNorth;(15, 14);1;4866
12;0.375;MoveNorthWest;(19, 11);;(15, 14);1;4867
12;0.375;MoveNorthWest;(19, 11);;(15, 14);1;4868
12;0.375;MoveNorthWest;(19, 11);;(15, 14);1;4869
12;0.375;MoveNorthWest;(19, 11);;(15, 14);1;4870
12;0.375;MoveNorthWest;(19, 11);;(15, 14);1;4871
12;0.375;MoveNorthWest;(18, 10);MoveSouth;(15, 15);1;4872
12;0.375;MoveNorth;(18, 10);;(15, 15);1;4873
12;0.375;MoveNorth;(18, 10);;(15, 15);1;4874
12;0.375;MoveNorth;(18, 10);;(15, 15);1;4875
12;0.375;MoveNorth;(18, 10);;(15, 15);1;4876
12;0.375;MoveNorth;(18, 10);MoveSouth;(15, 16);1;4877
12;0.375;MoveNorth;(18, 10);;(15, 16);1;4878
12;0.375;MoveNorth;(18, 10);;(15, 16);1;4879
12;0.375;MoveNorth;(18, 10);;(15, 16);1;4880
12;0.375;MoveNorth;(18, 10);;(15, 16);1;4881
12;0.375;MoveNorth;(18, 10);;(15, 16);1;4882
12;0.375;MoveNorth;(18, 10);MoveSouth;(15, 17);1;4883
12;0.375;MoveNorth;(18, 10);;(15, 17);1;4884
12;0.375;MoveNorth;(18, 10);;(15, 17);1;4885
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4886
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4887
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4888
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4889
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4890
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4891
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4892
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4893
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4894
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4895
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4896
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4897
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4898
12;0.375;MoveNorth;(18, 9);;(15, 17);1;4899
12;0.375;MoveNorth;(18, 8);MoveWest;(14, 17);1;4900
12;0.375;MoveSouth;(18, 8);;(14, 17);1;4901
12;0.375;MoveSouth;(18, 8);;(14, 17);1;4902
12;0.375;MoveSouth;(18, 8);;(14, 17);1;4903
12;0.375;MoveSouth;(18, 8);MoveWest;(14, 17);1;4904
12;0.375;MoveSouth;(18, 8);MoveWest;(14, 17);1;4905
12;0.375;MoveSouth;(18, 8);MoveWest;(14, 17);1;4906
12;0.375;MoveSouth;(18, 8);MoveWest;(14, 17);1;4907
12;0.375;MoveSouth;(18, 8);MoveWest;(14, 17);1;4908
12;0.375;MoveSouth;(18, 9);MoveWest;(13, 17);1;4909
12;0.375;MoveSouth;(18, 9);MoveWest;(12, 17);1;4910
12;0.375;MoveSouth;(18, 9);;(12, 17);1;4911
12;0.375;MoveSouth;(18, 9);;(12, 17);1;4912
12;0.375;MoveSouth;(18, 9);;(12, 17);1;4913
12;0.375;MoveSouth;(18, 9);MoveWest;(11, 17);1;4914
12;0.375;MoveSouth;(18, 9);;(11, 17);1;4915
12;0.375;MoveSouth;(18, 9);;(11, 17);1;4916
12;0.375;MoveSouth;(18, 9);;(11, 17);1;4917
12;0.375;MoveSouth;(18, 9);MoveWest;(10, 17);1;4918
12;0.375;MoveSouth;(18, 9);;(10, 17);1;4919
12;0.375;MoveSouth;(18, 9);;(10, 17);1;4920
12;0.375;MoveSouth;(18, 9);;(10, 17);1;4921
12;0.375;MoveSouth;(18, 9);MoveWest;(9, 17);1;4922
12;0.375;MoveSouth;(18, 10);;(9, 17);1;4923
12;0.375;MoveSouthWest;(18, 10);;(9, 17);1;4924
12;0.375;MoveSouthWest;(18, 10);MoveWest;(8, 17);1;4925
12;0.375;MoveSouthWest;(18, 10);;(8, 17);1;4926
12;0.375;MoveSouthWest;(18, 10);MoveWest;(8, 17);1;4927
12;0.375;MoveSouthWest;(18, 10);MoveWest;(8, 17);1;4928
12;0.375;MoveSouthWest;(18, 10);MoveWest;(8, 17);1;4929
12;0.375;MoveSouthWest;(18, 10);MoveWest;(8, 17);1;4930
12;0.375;MoveSouthWest;(18, 10);MoveWest;(8, 17);1;4931
12;0.375;MoveSouthWest;(18, 10);MoveWest;(7, 17);1;4932
12;0.375;MoveSouthWest;(18, 10);MoveWest;(7, 17);1;4933
12;0.375;MoveSouthWest;(18, 10);MoveWest;(7, 17);1;4934
12;0.375;MoveSouthWest;(18, 10);MoveWest;(7, 17);1;4935
12;0.375;MoveSouthWest;(18, 10);MoveWest;(7, 17);1;4936
12;0.375;MoveSouthWest;(17, 11);MoveWest;(7, 17);1;4937
12;0.375;MoveWest;(17, 11);MoveWest;(6, 17);1;4938
12;0.375;MoveWest;(17, 11);MoveWest;(6, 17);1;4939
12;0.375;MoveWest;(17, 11);MoveWest;(6, 17);1;4940
12;0.375;MoveWest;(17, 11);MoveWest;(6, 17);1;4941
12;0.375;MoveWest;(17, 11);MoveWest;(6, 17);1;4942
12;0.375;MoveWest;(17, 11);MoveWest;(6, 17);1;4943
12;0.375;MoveWest;(17, 11);MoveWest;(5, 17);1;4944
12;0.375;MoveWest;(17, 11);MoveWest;(5, 17);1;4945
12;0.375;MoveWest;(17, 11);MoveWest;(5, 17);1;4946
12;0.375;MoveWest;(17, 11);MoveWest;(5, 17);1;4947
12;0.375;MoveWest;(17, 11);MoveWest;(5, 17);1;4948
12;0.375;MoveWest;(17, 11);MoveWest;(5, 17);1;4949
12;0.375;MoveWest;(17, 11);MoveWest;(4, 17);1;4950
12;0.375;MoveWest;(16, 11);MoveWest;(4, 17);1;4951
12;0.375;MoveSouthWest;(16, 11);MoveWest;(4, 17);1;4952
12;0.375;MoveSouthWest;(16, 11);MoveWest;(4, 17);1;4953
12;0.375;MoveSouthWest;(16, 11);MoveWest;(4, 17);1;4954
12;0.375;MoveSouthWest;(16, 11);MoveWest;(4, 17);1;4955
12;0.375;MoveSouthWest;(16, 11);MoveWest;(3, 17);1;4956
12;0.375;MoveSouthWest;(16, 11);MoveWest;(2, 17);1;4957
12;0.375;MoveSouthWest;(16, 11);;(2, 17);1;4958
12;0.375;MoveSouthWest;(16, 11);;(2, 17);1;4959
12;0.375;MoveSouthWest;(16, 11);;(2, 17);1;4960
12;0.375;MoveSouthWest;(16, 11);;(2, 17);1;4961
12;0.375;MoveSouthWest;(16, 11);;(2, 17);1;4962
12;0.375;MoveSouthWest;(16, 11);;(2, 17);1;4963
12;0.375;MoveSouthWest;(16, 11);;(2, 17);1;4964
12;0.375;MoveSouthWest;(15, 12);;(2, 17);1;4965
12;0.375;MoveWest;(15, 12);MoveEast;(2, 17);1;4966
12;0.375;MoveWest;(15, 12);MoveEast;(2, 17);1;4967
12;0.375;MoveWest;(15, 12);MoveEast;(2, 17);1;4968
12;0.375;MoveWest;(15, 12);MoveEast;(2, 17);1;4969
12;0.375;MoveWest;(15, 12);MoveEast;(2, 17);1;4970
12;0.375;MoveWest;(15, 12);MoveEast;(3, 17);1;4971
12;0.375;MoveWest;(15, 12);;(3, 17);1;4972
12;0.375;MoveWest;(15, 12);;(3, 17);1;4973
12;0.375;MoveWest;(14, 12);;(3, 17);1;4974
12;0.375;MoveWest;(14, 12);;(3, 17);1;4975
12;0.375;MoveWest;(14, 12);;(3, 17);1;4976
12;0.375;MoveWest;(14, 12);;(3, 17);1;4977
12;0.375;MoveWest;(14, 12);;(3, 17);1;4978
12;0.375;MoveWest;(14, 12);;(3, 17);1;4979
12;0.375;MoveWest;(14, 12);;(3, 17);1;4980
12;0.375;MoveWest;(14, 12);;(3, 17);1;4981
12;0.375;MoveWest;(14, 12);;(3, 17);1;4982
12;0.375;MoveWest;(13, 12);;(3, 17);1;4983
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4984
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4985
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4986
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4987
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4988
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4989
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4990
12;0.375;MoveSouthWest;(13, 12);;(3, 17);1;4991
12;0.375;MoveSouthWest;(12, 13);;(3, 17);1;4992
12;0.375;MoveSouth;(12, 13);;(3, 17);1;4993
12;0.375;MoveSouth;(12, 13);;(3, 17);1;4994
12;0.375;MoveSouth;(12, 13);;(3, 17);1;4995
12;0.375;MoveSouth;(12, 13);;(3, 17);1;4996
12;0.375;MoveSouth;(12, 13);;(3, 17);1;4997
12;0.375;MoveSouth;(12, 13);;(3, 17);1;4998
12;0.375;MoveSouth;(12, 13);;(3, 17);1;4999
12;0.375;MoveSouth;(12, 13);;(3, 17);1;5000
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5001
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5002
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5003
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5004
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5005
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5006
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5007
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5008
12;0.375;MoveSouth;(12, 14);;(3, 17);1;5009
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5010
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5011
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5012
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5013
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5014
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5015
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5016
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5017
12;0.375;MoveSouth;(12, 15);;(3, 17);1;5018
12;0.375;MoveSouth;(12, 16);;(3, 17);1;5019
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5020
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5021
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5022
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5023
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5024
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5025
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5026
12;0.375;MoveSouthWest;(12, 16);;(3, 17);1;5027
12;0.375;MoveSouthWest;(11, 17);;(3, 17);1;5028
12;0.375;MoveWest;(11, 17);;(3, 17);1;5029
12;0.375;MoveWest;(11, 17);;(3, 17);1;5030
12;0.375;MoveWest;(11, 17);;(3, 17);1;5031
12;0.375;MoveWest;(11, 17);;(3, 17);1;5032
12;0.375;MoveWest;(11, 17);;(3, 17);1;5033
12;0.375;MoveWest;(11, 17);;(3, 17);1;5034
12;0.375;MoveWest;(11, 17);;(3, 17);1;5035
12;0.375;MoveWest;(11, 17);;(3, 17);1;5036
12;0.375;MoveWest;(10, 17);;(3, 17);1;5037
12;0.375;MoveWest;(10, 17);;(3, 17);1;5038
12;0.375;MoveWest;(10, 17);;(3, 17);1;5039
12;0.375;MoveWest;(10, 17);;(3, 17);1;5040
12;0.375;MoveWest;(10, 17);;(3, 17);1;5041
12;0.375;MoveWest;(10, 17);;(3, 17);1;5042
12;0.375;MoveWest;(10, 17);;(3, 17);1;5043
12;0.375;MoveWest;(10, 17);;(3, 17);1;5044
12;0.375;MoveWest;(10, 17);;(3, 17);1;5045
12;0.375;MoveWest;(9, 17);;(3, 17);1;5046
12;0.375;MoveWest;(9, 17);;(3, 17);1;5047
12;0.375;MoveWest;(9, 17);;(3, 17);1;5048
12;0.375;MoveWest;(9, 17);;(3, 17);1;5049
12;0.375;MoveWest;(9, 17);;(3, 17);1;5050
12;0.375;MoveWest;(9, 17);;(3, 17);1;5051
12;0.375;MoveWest;(9, 17);;(3, 17);1;5052
12;0.375;MoveWest;(9, 17);;(3, 17);1;5053
12;0.375;MoveWest;(9, 17);;(3, 17);1;5054
12;0.375;MoveWest;(8, 17);;(3, 17);1;5055
12;0.375;MoveWest;(8, 17);;(3, 17);1;5056
12;0.375;MoveWest;(8, 17);;(3, 17);1;5057
12;0.375;MoveWest;(8, 17);;(3, 17);1;5058
12;0.375;MoveWest;(8, 17);;(3, 17);1;5059
12;0.375;MoveWest;(8, 17);;(3, 17);1;5060
12;0.375;MoveWest;(8, 17);;(3, 17);1;5061
12;0.375;MoveWest;(8, 17);;(3, 17);1;5062
12;0.375;MoveWest;(8, 17);;(3, 17);1;5063
12;0.375;MoveWest;(8, 17);;(3, 17);1;5064
12;0.375;MoveWest;(8, 17);;(3, 17);1;5065
12;0.375;MoveWest;(8, 17);;(3, 17);1;5066
12;0.375;MoveWest;(8, 17);;(3, 17);1;5067
12;0.375;MoveWest;(8, 17);;(3, 17);1;5068
12;0.375;MoveWest;(7, 17);;(3, 17);1;5069
12;0.375;MoveWest;(7, 17);;(3, 17);1;5070
12;0.375;MoveWest;(7, 17);;(3, 17);1;5071
12;0.375;MoveWest;(7, 17);;(3, 17);1;5072
12;0.375;MoveWest;(7, 17);;(3, 17);1;5073
12;0.375;MoveWest;(7, 17);;(3, 17);1;5074
12;0.375;MoveWest;(7, 17);;(3, 17);1;5075
12;0.375;MoveWest;(7, 17);;(3, 17);1;5076
12;0.375;MoveWest;(7, 17);;(3, 17);1;5077
12;0.375;MoveWest;(7, 17);;(3, 17);1;5078
12;0.375;MoveWest;(7, 17);;(3, 17);1;5079
12;0.375;MoveWest;(7, 17);;(3, 17);1;5080
12;0.375;MoveWest;(7, 17);;(3, 17);1;5081
12;0.375;MoveWest;(7, 17);;(3, 17);1;5082
12;0.375;MoveWest;(6, 17);;(3, 17);1;5083
12;0.375;MoveWest;(6, 17);;(3, 17);1;5084
12;0.375;MoveWest;(6, 17);;(3, 17);1;5085
12;0.375;MoveWest;(6, 17);;(3, 17);1;5086
12;0.375;MoveWest;(6, 17);;(3, 17);1;5087
12;0.375;MoveWest;(6, 17);;(3, 17);1;5088
12;0.375;MoveWest;(6, 17);;(3, 17);1;5089
12;0.375;MoveWest;(6, 17);;(3, 17);1;5090
12;0.375;MoveWest;(6, 17);;(3, 17);1;5091
