score;completeness;rescuebot_action;rescuebot_location;teo_action;teo_location;world_nr;tick_nr
3;0.125;MoveWest;(13, 18);;(19, 18);1;1015
3;0.125;MoveWest;(13, 18);;(19, 18);1;1016
3;0.125;MoveWest;(13, 18);;(19, 18);1;1017
3;0.125;MoveWest;(13, 18);;(19, 18);1;1018
3;0.125;MoveWest;(12, 18);;(19, 18);1;1019
3;0.125;MoveWest;(12, 18);;(19, 18);1;1020
3;0.125;MoveWest;(12, 18);;(19, 18);1;1021
3;0.125;MoveWest;(12, 18);;(19, 18);1;1022
3;0.125;MoveWest;(12, 18);;(19, 18);1;1023
3;0.125;MoveWest;(12, 18);;(19, 18);1;1024
3;0.125;MoveWest;(12, 18);;(19, 18);1;1025
3;0.125;MoveWest;(12, 18);;(19, 18);1;1026
3;0.125;MoveWest;(12, 18);;(19, 18);1;1027
3;0.125;MoveWest;(12, 18);;(19, 18);1;1028
3;0.125;MoveWest;(12, 18);;(19, 18);1;1029
3;0.125;MoveWest;(12, 18);;(19, 18);1;1030
3;0.125;MoveWest;(12, 18);;(19, 18);1;1031
3;0.125;MoveWest;(12, 18);;(19, 18);1;1032
3;0.125;MoveWest;(11, 18);;(19, 18);1;1033
3;0.125;MoveWest;(11, 18);;(19, 18);1;1034
3;0.125;MoveWest;(11, 18);;(19, 18);1;1035
3;0.125;MoveWest;(11, 18);;(19, 18);1;1036
3;0.125;MoveWest;(11, 18);;(19, 18);1;1037
3;0.125;MoveWest;(11, 18);;(19, 18);1;1038
3;0.125;MoveWest;(11, 18);;(19, 18);1;1039
3;0.125;MoveWest;(11, 18);;(19, 18);1;1040
3;0.125;MoveWest;(11, 18);;(19, 18);1;1041
3;0.125;MoveWest;(11, 18);;(19, 18);1;1042
3;0.125;MoveWest;(11, 18);;(19, 18);1;1043
3;0.125;MoveWest;(11, 18);;(19, 18);1;1044
3;0.125;MoveWest;(11, 18);;(19, 18);1;1045
3;0.125;MoveWest;(11, 18);;(19, 18);1;1046
3;0.125;MoveWest;(10, 18);;(19, 18);1;1047
3;0.125;MoveWest;(10, 18);;(19, 18);1;1048
3;0.125;MoveWest;(10, 18);;(19, 18);1;1049
3;0.125;MoveWest;(10, 18);;(19, 18);1;1050
3;0.125;MoveWest;(10, 18);;(19, 18);1;1051
3;0.125;MoveWest;(10, 18);;(19, 18);1;1052
3;0.125;MoveWest;(10, 18);;(19, 18);1;1053
3;0.125;MoveWest;(10, 18);;(19, 18);1;1054
3;0.125;MoveWest;(10, 18);;(19, 18);1;1055
3;0.125;MoveWest;(10, 18);;(19, 18);1;1056
3;0.125;MoveWest;(10, 18);;(19, 18);1;1057
3;0.125;MoveWest;(10, 18);;(19, 18);1;1058
3;0.125;MoveWest;(10, 18);;(19, 18);1;1059
3;0.125;MoveWest;(10, 18);;(19, 18);1;1060
3;0.125;MoveWest;(9, 18);;(19, 18);1;1061
3;0.125;;(9, 18);;(19, 18);1;1062
3;0.125;;(9, 18);;(19, 18);1;1063
3;0.125;;(9, 18);;(19, 18);1;1064
3;0.125;;(9, 18);;(19, 18);1;1065
3;0.125;;(9, 18);;(19, 18);1;1066
3;0.125;;(9, 18);;(19, 18);1;1067
3;0.125;;(9, 18);;(19, 18);1;1068
3;0.125;;(9, 18);;(19, 18);1;1069
3;0.125;;(9, 18);;(19, 18);1;1070
3;0.125;;(9, 18);;(19, 18);1;1071
3;0.125;;(9, 18);;(19, 18);1;1072
3;0.125;;(9, 18);;(19, 18);1;1073
3;0.125;;(9, 18);;(19, 18);1;1074
3;0.125;;(9, 18);;(19, 18);1;1075
3;0.125;;(9, 18);;(19, 18);1;1076
3;0.125;;(9, 18);;(19, 18);1;1077
3;0.125;;(9, 18);;(19, 18);1;1078
3;0.125;;(9, 18);;(19, 18);1;1079
3;0.125;;(9, 18);;(19, 18);1;1080
3;0.125;;(9, 18);;(19, 18);1;1081
3;0.125;;(9, 18);;(19, 18);1;1082
3;0.125;;(9, 18);;(19, 18);1;1083
3;0.125;;(9, 18);;(19, 18);1;1084
3;0.125;;(9, 18);;(19, 18);1;1085
3;0.125;;(9, 18);;(19, 18);1;1086
3;0.125;;(9, 18);;(19, 18);1;1087
3;0.125;;(9, 18);;(19, 18);1;1088
3;0.125;;(9, 18);;(19, 18);1;1089
3;0.125;;(9, 18);;(19, 18);1;1090
3;0.125;;(9, 18);;(19, 18);1;1091
3;0.125;;(9, 18);;(19, 18);1;1092
3;0.125;;(9, 18);;(19, 18);1;1093
3;0.125;;(9, 18);;(19, 18);1;1094
3;0.125;;(9, 18);;(19, 18);1;1095
3;0.125;;(9, 18);;(19, 18);1;1096
3;0.125;;(9, 18);;(19, 18);1;1097
3;0.125;;(9, 18);;(19, 18);1;1098
3;0.125;;(9, 18);;(19, 18);1;1099
3;0.125;;(9, 18);;(19, 18);1;1100
3;0.125;;(9, 18);;(19, 18);1;1101
