score;completeness;rescuebot_action;rescuebot_location;alice-notrust_action;alice-notrust_location;world_nr;tick_nr
21;0.625;MoveWest;(11, 6);;(15, 9);1;4299
21;0.625;MoveWest;(11, 6);;(15, 9);1;4300
21;0.625;MoveWest;(11, 6);;(15, 9);1;4301
21;0.625;MoveWest;(11, 6);MoveNorth;(15, 8);1;4302
21;0.625;MoveWest;(11, 6);;(15, 8);1;4303
21;0.625;MoveWest;(11, 6);MoveNorth;(15, 7);1;4304
21;0.625;MoveWest;(11, 6);;(15, 7);1;4305
21;0.625;MoveWest;(11, 6);MoveNorth;(15, 6);1;4306
21;0.625;MoveWest;(11, 6);;(15, 6);1;4307
21;0.625;MoveWest;(11, 6);;(15, 6);1;4308
21;0.625;MoveWest;(10, 6);;(15, 6);1;4309
21;0.625;MoveWest;(10, 6);;(15, 6);1;4310
21;0.625;MoveWest;(10, 6);;(15, 6);1;4311
21;0.625;MoveWest;(10, 6);;(15, 6);1;4312
21;0.625;MoveWest;(10, 6);;(15, 6);1;4313
21;0.625;MoveWest;(10, 6);;(15, 6);1;4314
21;0.625;MoveWest;(10, 6);;(15, 6);1;4315
21;0.625;MoveWest;(10, 6);;(15, 6);1;4316
21;0.625;MoveWest;(10, 6);;(15, 6);1;4317
21;0.625;MoveWest;(10, 6);;(15, 6);1;4318
21;0.625;MoveWest;(10, 6);;(15, 6);1;4319
21;0.625;MoveWest;(10, 6);;(15, 6);1;4320
21;0.625;MoveWest;(10, 6);;(15, 6);1;4321
21;0.625;MoveWest;(10, 6);;(15, 6);1;4322
21;0.625;MoveWest;(9, 6);;(15, 6);1;4323
21;0.625;MoveWest;(9, 6);;(15, 6);1;4324
21;0.625;MoveWest;(9, 6);;(15, 6);1;4325
21;0.625;MoveWest;(9, 6);;(15, 6);1;4326
21;0.625;MoveWest;(9, 6);;(15, 6);1;4327
21;0.625;MoveWest;(9, 6);;(15, 6);1;4328
21;0.625;MoveWest;(9, 6);;(15, 6);1;4329
21;0.625;MoveWest;(9, 6);;(15, 6);1;4330
21;0.625;MoveWest;(9, 6);;(15, 6);1;4331
21;0.625;MoveWest;(8, 6);;(15, 6);1;4332
21;0.625;MoveWest;(8, 6);;(15, 6);1;4333
21;0.625;MoveWest;(8, 6);;(15, 6);1;4334
21;0.625;MoveWest;(8, 6);;(15, 6);1;4335
21;0.625;MoveWest;(8, 6);;(15, 6);1;4336
21;0.625;MoveWest;(8, 6);;(15, 6);1;4337
21;0.625;MoveWest;(8, 6);;(15, 6);1;4338
21;0.625;MoveWest;(8, 6);;(15, 6);1;4339
21;0.625;MoveWest;(8, 6);;(15, 6);1;4340
21;0.625;MoveWest;(7, 6);;(15, 6);1;4341
21;0.625;MoveWest;(7, 6);;(15, 6);1;4342
21;0.625;MoveWest;(7, 6);;(15, 6);1;4343
21;0.625;MoveWest;(7, 6);;(15, 6);1;4344
21;0.625;MoveWest;(7, 6);;(15, 6);1;4345
21;0.625;MoveWest;(7, 6);;(15, 6);1;4346
21;0.625;MoveWest;(7, 6);;(15, 6);1;4347
21;0.625;MoveWest;(7, 6);;(15, 6);1;4348
21;0.625;MoveWest;(7, 6);;(15, 6);1;4349
21;0.625;MoveWest;(6, 6);;(15, 6);1;4350
21;0.625;MoveWest;(6, 6);;(15, 6);1;4351
21;0.625;MoveWest;(6, 6);;(15, 6);1;4352
21;0.625;MoveWest;(6, 6);;(15, 6);1;4353
21;0.625;MoveWest;(6, 6);;(15, 6);1;4354
21;0.625;MoveWest;(6, 6);;(15, 6);1;4355
21;0.625;MoveWest;(6, 6);;(15, 6);1;4356
21;0.625;MoveWest;(6, 6);;(15, 6);1;4357
21;0.625;MoveWest;(6, 6);;(15, 6);1;4358
21;0.625;MoveWest;(5, 6);;(15, 6);1;4359
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4360
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4361
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4362
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4363
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4364
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4365
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4366
21;0.625;MoveNorthWest;(5, 6);;(15, 6);1;4367
21;0.625;MoveNorthWest;(4, 5);;(15, 6);1;4368
21;0.625;MoveWest;(4, 5);;(15, 6);1;4369
21;0.625;MoveWest;(4, 5);;(15, 6);1;4370
21;0.625;MoveWest;(4, 5);;(15, 6);1;4371
21;0.625;MoveWest;(4, 5);;(15, 6);1;4372
21;0.625;MoveWest;(4, 5);;(15, 6);1;4373
21;0.625;MoveWest;(4, 5);;(15, 6);1;4374
21;0.625;MoveWest;(4, 5);;(15, 6);1;4375
21;0.625;MoveWest;(4, 5);;(15, 6);1;4376
21;0.625;MoveWest;(3, 5);;(15, 6);1;4377
21;0.625;;(3, 5);;(15, 6);1;4378
21;0.625;;(3, 5);;(15, 6);1;4379
21;0.625;;(3, 5);;(15, 6);1;4380
21;0.625;;(3, 5);;(15, 6);1;4381
21;0.625;;(3, 5);;(15, 6);1;4382
21;0.625;;(3, 5);;(15, 6);1;4383
21;0.625;;(3, 5);;(15, 6);1;4384
21;0.625;;(3, 5);;(15, 6);1;4385
21;0.625;;(3, 5);;(15, 6);1;4386
21;0.625;;(3, 5);;(15, 6);1;4387
21;0.625;;(3, 5);;(15, 6);1;4388
21;0.625;;(3, 5);;(15, 6);1;4389
21;0.625;;(3, 5);;(15, 6);1;4390
21;0.625;;(3, 5);;(15, 6);1;4391
21;0.625;;(3, 5);;(15, 6);1;4392
21;0.625;;(3, 5);;(15, 6);1;4393
21;0.625;;(3, 5);;(15, 6);1;4394
21;0.625;;(3, 5);;(15, 6);1;4395
21;0.625;;(3, 5);;(15, 6);1;4396
21;0.625;;(3, 5);;(15, 6);1;4397
21;0.625;;(3, 5);;(15, 6);1;4398
21;0.625;;(3, 5);;(15, 6);1;4399
21;0.625;;(3, 5);;(15, 6);1;4400
21;0.625;;(3, 5);;(15, 6);1;4401
21;0.625;;(3, 5);;(15, 6);1;4402
21;0.625;;(3, 5);;(15, 6);1;4403
21;0.625;;(3, 5);;(15, 6);1;4404
21;0.625;MoveSouth;(3, 5);;(15, 6);1;4405
21;0.625;MoveSouth;(3, 5);;(15, 6);1;4406
21;0.625;MoveSouth;(3, 5);;(15, 6);1;4407
21;0.625;MoveSouth;(3, 5);;(15, 6);1;4408
21;0.625;MoveSouth;(3, 5);;(15, 6);1;4409
21;0.625;MoveSouth;(3, 5);MoveWest;(14, 6);1;4410
21;0.625;MoveSouth;(3, 5);MoveWest;(13, 6);1;4411
21;0.625;MoveSouth;(3, 5);MoveWest;(12, 6);1;4412
21;0.625;MoveSouth;(3, 6);;(12, 6);1;4413
21;0.625;MoveSouth;(3, 6);;(12, 6);1;4414
21;0.625;MoveSouth;(3, 6);;(12, 6);1;4415
21;0.625;MoveSouth;(3, 6);;(12, 6);1;4416
21;0.625;MoveSouth;(3, 6);;(12, 6);1;4417
21;0.625;MoveSouth;(3, 6);;(12, 6);1;4418
21;0.625;MoveSouth;(3, 6);;(12, 6);1;4419
21;0.625;MoveSouth;(3, 6);MoveWest;(12, 6);1;4420
21;0.625;MoveSouth;(3, 6);MoveWest;(12, 6);1;4421
21;0.625;MoveSouth;(3, 7);MoveWest;(12, 6);1;4422
21;0.625;MoveSouthWest;(3, 7);MoveWest;(12, 6);1;4423
21;0.625;MoveSouthWest;(3, 7);MoveWest;(12, 6);1;4424
21;0.625;MoveSouthWest;(3, 7);MoveWest;(11, 6);1;4425
21;0.625;MoveSouthWest;(3, 7);MoveWest;(11, 6);1;4426
21;0.625;MoveSouthWest;(3, 7);MoveWest;(11, 6);1;4427
21;0.625;MoveSouthWest;(3, 7);MoveWest;(11, 6);1;4428
21;0.625;MoveSouthWest;(3, 7);MoveWest;(11, 6);1;4429
21;0.625;MoveSouthWest;(3, 7);MoveWest;(11, 6);1;4430
21;0.625;MoveSouthWest;(2, 8);MoveWest;(10, 6);1;4431
21;0.625;MoveSouthEast;(2, 8);MoveWest;(10, 6);1;4432
21;0.625;MoveSouthEast;(2, 8);MoveWest;(10, 6);1;4433
21;0.625;MoveSouthEast;(2, 8);MoveWest;(10, 6);1;4434
21;0.625;MoveSouthEast;(2, 8);MoveWest;(10, 6);1;4435
21;0.625;MoveSouthEast;(2, 8);MoveWest;(10, 6);1;4436
21;0.625;MoveSouthEast;(2, 8);MoveWest;(9, 6);1;4437
21;0.625;MoveSouthEast;(2, 8);MoveWest;(8, 6);1;4438
21;0.625;MoveSouthEast;(2, 8);;(8, 6);1;4439
21;0.625;MoveSouthEast;(3, 9);MoveWest;(7, 6);1;4440
21;0.625;MoveNorthEast;(3, 9);MoveWest;(6, 6);1;4441
21;0.625;MoveNorthEast;(3, 9);;(6, 6);1;4442
21;0.625;MoveNorthEast;(3, 9);MoveWest;(5, 6);1;4443
21;0.625;MoveNorthEast;(3, 9);MoveWest;(4, 6);1;4444
21;0.625;MoveNorthEast;(3, 9);;(4, 6);1;4445
21;0.625;MoveNorthEast;(3, 9);;(4, 6);1;4446
21;0.625;MoveNorthEast;(3, 9);MoveWest;(3, 6);1;4447
21;0.625;MoveNorthEast;(3, 9);MoveWest;(2, 6);1;4448
21;0.625;MoveNorthEast;(4, 8);;(2, 6);1;4449
21;0.625;Idle;(4, 8);;(2, 6);1;4450
21;0.625;Idle;(4, 8);;(2, 6);1;4451
21;0.625;Idle;(4, 8);;(2, 6);1;4452
21;0.625;Idle;(4, 8);;(2, 6);1;4453
21;0.625;Idle;(4, 8);;(2, 6);1;4454
21;0.625;Idle;(4, 8);MoveEast;(3, 6);1;4455
21;0.625;Idle;(4, 8);;(3, 6);1;4456
21;0.625;Idle;(4, 8);;(3, 6);1;4457
21;0.625;Idle;(4, 8);;(3, 6);1;4458
21;0.625;Idle;(4, 8);;(3, 6);1;4459
21;0.625;Idle;(4, 8);MoveNorth;(3, 5);1;4460
21;0.625;Idle;(4, 8);;(3, 5);1;4461
21;0.625;Idle;(4, 8);;(3, 5);1;4462
21;0.625;Idle;(4, 8);;(3, 5);1;4463
21;0.625;Idle;(4, 8);;(3, 5);1;4464
21;0.625;Idle;(4, 8);;(3, 5);1;4465
21;0.625;Idle;(4, 8);;(3, 5);1;4466
21;0.625;Idle;(4, 8);;(3, 5);1;4467
21;0.625;Idle;(4, 8);;(3, 5);1;4468
21;0.625;Idle;(4, 8);;(3, 5);1;4469
21;0.625;Idle;(4, 8);;(3, 5);1;4470
21;0.625;Idle;(4, 8);;(3, 5);1;4471
21;0.625;Idle;(4, 8);;(3, 5);1;4472
21;0.625;Idle;(4, 8);;(3, 5);1;4473
21;0.625;Idle;(4, 8);;(3, 5);1;4474
21;0.625;Idle;(4, 8);;(3, 5);1;4475
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4476
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4477
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4478
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4479
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4480
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4481
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4482
21;0.625;MoveNorthWest;(4, 8);;(3, 5);1;4483
21;0.625;MoveNorthWest;(3, 7);;(3, 5);1;4484
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4485
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4486
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4487
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4488
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4489
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4490
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4491
21;0.625;MoveNorthEast;(3, 7);;(3, 5);1;4492
21;0.625;MoveNorthEast;(4, 6);;(3, 5);1;4493
21;0.625;MoveEast;(4, 6);;(3, 5);1;4494
21;0.625;MoveEast;(4, 6);;(3, 5);1;4495
21;0.625;MoveEast;(4, 6);;(3, 5);1;4496
21;0.625;MoveEast;(4, 6);;(3, 5);1;4497
21;0.625;MoveEast;(4, 6);;(3, 5);1;4498
21;0.625;MoveEast;(4, 6);;(3, 5);1;4499
21;0.625;MoveEast;(4, 6);;(3, 5);1;4500
21;0.625;MoveEast;(4, 6);;(3, 5);1;4501
21;0.625;MoveEast;(5, 6);;(3, 5);1;4502
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4503
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4504
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4505
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4506
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4507
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4508
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4509
21;0.625;MoveSouthEast;(5, 6);;(3, 5);1;4510
21;0.625;MoveSouthEast;(6, 7);;(3, 5);1;4511
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4512
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4513
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4514
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4515
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4516
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4517
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4518
21;0.625;MoveSouth;(6, 7);;(3, 5);1;4519
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4520
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4521
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4522
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4523
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4524
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4525
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4526
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4527
21;0.625;MoveSouth;(6, 8);;(3, 5);1;4528
21;0.625;MoveSouth;(6, 9);;(3, 5);1;4529
21;0.625;MoveSouth;(6, 9);;(3, 5);1;4530
21;0.625;MoveSouth;(6, 9);MoveEast;(4, 5);1;4531
21;0.625;MoveSouth;(6, 9);;(4, 5);1;4532
21;0.625;MoveSouth;(6, 9);;(4, 5);1;4533
21;0.625;MoveSouth;(6, 9);MoveEast;(5, 5);1;4534
21;0.625;MoveSouth;(6, 9);MoveEast;(6, 5);1;4535
21;0.625;MoveSouth;(6, 9);MoveEast;(6, 5);1;4536
21;0.625;MoveSouth;(6, 9);MoveEast;(6, 5);1;4537
21;0.625;MoveSouth;(6, 10);MoveEast;(6, 5);1;4538
21;0.625;MoveSouth;(6, 10);MoveEast;(6, 5);1;4539
21;0.625;MoveSouth;(6, 10);MoveEast;(6, 5);1;4540
21;0.625;MoveSouth;(6, 10);MoveEast;(7, 5);1;4541
21;0.625;MoveSouth;(6, 10);;(7, 5);1;4542
21;0.625;MoveSouth;(6, 10);;(7, 5);1;4543
21;0.625;MoveSouth;(6, 10);;(7, 5);1;4544
21;0.625;MoveSouth;(6, 10);;(7, 5);1;4545
21;0.625;MoveSouth;(6, 10);MoveSouth;(7, 5);1;4546
21;0.625;MoveSouth;(6, 11);MoveSouth;(7, 5);1;4547
21;0.625;MoveSouth;(6, 11);MoveSouth;(7, 5);1;4548
21;0.625;MoveSouth;(6, 11);MoveSouth;(7, 5);1;4549
21;0.625;MoveSouth;(6, 11);MoveSouth;(7, 5);1;4550
21;0.625;MoveSouth;(6, 11);MoveSouth;(7, 6);1;4551
21;0.625;MoveSouth;(6, 11);;(7, 6);1;4552
21;0.625;MoveSouth;(6, 11);;(7, 6);1;4553
21;0.625;MoveSouth;(6, 11);;(7, 6);1;4554
21;0.625;MoveSouth;(6, 11);;(7, 6);1;4555
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4556
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4557
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4558
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4559
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4560
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4561
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4562
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4563
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4564
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4565
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4566
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4567
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4568
21;0.625;MoveSouth;(6, 12);;(7, 6);1;4569
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4570
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4571
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4572
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4573
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4574
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4575
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4576
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4577
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4578
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4579
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4580
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4581
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4582
21;0.625;MoveSouth;(6, 13);;(7, 6);1;4583
21;0.625;MoveSouth;(6, 14);;(7, 6);1;4584
21;0.625;MoveSouth;(6, 14);;(7, 6);1;4585
21;0.625;MoveSouth;(6, 14);;(7, 6);1;4586
21;0.625;MoveSouth;(6, 14);;(7, 6);1;4587
21;0.625;MoveSouth;(6, 14);;(7, 6);1;4588
21;0.625;MoveSouth;(6, 14);;(7, 6);1;4589
21;0.625;MoveSouth;(6, 14);MoveWest;(6, 6);1;4590
21;0.625;MoveSouth;(6, 14);;(6, 6);1;4591
21;0.625;MoveSouth;(6, 14);;(6, 6);1;4592
21;0.625;MoveSouth;(6, 14);MoveSouth;(6, 7);1;4593
21;0.625;MoveSouth;(6, 14);MoveSouth;(6, 8);1;4594
21;0.625;MoveSouth;(6, 14);MoveSouth;(6, 9);1;4595
21;0.625;MoveSouth;(6, 14);;(6, 9);1;4596
21;0.625;MoveSouth;(6, 14);MoveSouth;(6, 10);1;4597
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 11);1;4598
21;0.625;MoveSouth;(6, 15);;(6, 11);1;4599
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 12);1;4600
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 12);1;4601
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 12);1;4602
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 12);1;4603
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 12);1;4604
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 12);1;4605
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 13);1;4606
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 13);1;4607
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 13);1;4608
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 13);1;4609
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 13);1;4610
21;0.625;MoveSouth;(6, 15);MoveSouth;(6, 13);1;4611
21;0.625;MoveSouth;(6, 16);MoveSouth;(6, 14);1;4612
21;0.625;MoveSouthWest;(6, 16);;(6, 14);1;4613
21;0.625;MoveSouthWest;(6, 16);;(6, 14);1;4614
21;0.625;MoveSouthWest;(6, 16);;(6, 14);1;4615
21;0.625;MoveSouthWest;(6, 16);;(6, 14);1;4616
21;0.625;MoveSouthWest;(6, 16);MoveSouth;(6, 14);1;4617
21;0.625;MoveSouthWest;(6, 16);MoveSouth;(6, 14);1;4618
21;0.625;MoveSouthWest;(6, 16);MoveSouth;(6, 14);1;4619
21;0.625;MoveSouthWest;(6, 16);MoveSouth;(6, 14);1;4620
21;0.625;MoveSouthWest;(6, 16);MoveSouth;(6, 14);1;4621
21;0.625;MoveSouthWest;(6, 16);MoveSouth;(6, 15);1;4622
21;0.625;MoveSouthWest;(6, 16);;(6, 15);1;4623
21;0.625;MoveSouthWest;(6, 16);;(6, 15);1;4624
21;0.625;MoveSouthWest;(6, 16);;(6, 15);1;4625
21;0.625;MoveSouthWest;(5, 17);;(6, 15);1;4626
21;0.625;MoveWest;(5, 17);;(6, 15);1;4627
21;0.625;MoveWest;(5, 17);;(6, 15);1;4628
21;0.625;MoveWest;(5, 17);;(6, 15);1;4629
21;0.625;MoveWest;(5, 17);;(6, 15);1;4630
21;0.625;MoveWest;(5, 17);;(6, 15);1;4631
21;0.625;MoveWest;(5, 17);;(6, 15);1;4632
21;0.625;MoveWest;(5, 17);;(6, 15);1;4633
21;0.625;MoveWest;(5, 17);;(6, 15);1;4634
21;0.625;MoveWest;(5, 17);;(6, 15);1;4635
21;0.625;MoveWest;(5, 17);MoveSouth;(6, 15);1;4636
21;0.625;MoveWest;(5, 17);MoveSouth;(6, 15);1;4637
21;0.625;MoveWest;(5, 17);MoveSouth;(6, 15);1;4638
21;0.625;MoveWest;(5, 17);MoveSouth;(6, 15);1;4639
21;0.625;MoveWest;(4, 17);MoveSouth;(6, 15);1;4640
21;0.625;MoveSouthWest;(4, 17);MoveSouth;(6, 16);1;4641
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4642
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4643
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4644
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4645
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4646
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4647
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4648
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4649
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4650
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4651
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4652
21;0.625;MoveSouthWest;(4, 17);;(6, 16);1;4653
21;0.625;MoveSouthWest;(3, 18);;(6, 16);1;4654
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4655
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4656
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4657
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4658
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4659
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4660
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4661
21;0.625;MoveSouth;(3, 18);;(6, 16);1;4662
21;0.625;MoveSouth;(3, 19);;(6, 16);1;4663
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4664
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4665
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4666
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4667
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4668
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4669
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4670
21;0.625;MoveSouthWest;(3, 19);;(6, 16);1;4671
21;0.625;MoveSouthWest;(2, 20);;(6, 16);1;4672
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4673
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4674
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4675
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4676
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4677
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4678
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4679
21;0.625;MoveSouthEast;(2, 20);;(6, 16);1;4680
21;0.625;MoveSouthEast;(3, 21);;(6, 16);1;4681
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4682
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4683
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4684
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4685
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4686
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4687
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4688
21;0.625;MoveNorthEast;(3, 21);;(6, 16);1;4689
21;0.625;MoveNorthEast;(4, 20);;(6, 16);1;4690
21;0.625;Idle;(4, 20);;(6, 16);1;4691
21;0.625;Idle;(4, 20);;(6, 16);1;4692
21;0.625;Idle;(4, 20);;(6, 16);1;4693
21;0.625;Idle;(4, 20);;(6, 16);1;4694
21;0.625;Idle;(4, 20);;(6, 16);1;4695
21;0.625;Idle;(4, 20);MoveSouth;(6, 16);1;4696
21;0.625;Idle;(4, 20);MoveSouth;(6, 16);1;4697
21;0.625;Idle;(4, 20);MoveSouth;(6, 16);1;4698
21;0.625;Idle;(4, 20);MoveSouth;(6, 16);1;4699
21;0.625;Idle;(4, 20);MoveSouth;(6, 16);1;4700
21;0.625;Idle;(4, 20);MoveSouth;(6, 17);1;4701
21;0.625;Idle;(4, 20);MoveSouth;(6, 17);1;4702
21;0.625;Idle;(4, 20);MoveSouth;(6, 17);1;4703
21;0.625;Idle;(4, 20);MoveSouth;(6, 17);1;4704
21;0.625;Idle;(4, 20);MoveSouth;(6, 17);1;4705
21;0.625;Idle;(4, 20);MoveSouth;(6, 17);1;4706
21;0.625;Idle;(4, 20);MoveSouth;(6, 18);1;4707
21;0.625;Idle;(4, 20);;(6, 18);1;4708
21;0.625;Idle;(4, 20);;(6, 18);1;4709
21;0.625;Idle;(4, 20);MoveWest;(5, 18);1;4710
21;0.625;Idle;(4, 20);;(5, 18);1;4711
21;0.625;Idle;(4, 20);MoveWest;(4, 18);1;4712
21;0.625;Idle;(4, 20);MoveWest;(3, 18);1;4713
21;0.625;Idle;(4, 20);;(3, 18);1;4714
21;0.625;Idle;(4, 20);;(3, 18);1;4715
21;0.625;Idle;(4, 20);MoveWest;(2, 18);1;4716
21;0.625;Idle;(4, 20);;(2, 18);1;4717
21;0.625;Idle;(4, 20);;(2, 18);1;4718
21;0.625;Idle;(4, 20);;(2, 18);1;4719
21;0.625;Idle;(4, 20);;(2, 18);1;4720
21;0.625;Idle;(4, 20);;(2, 18);1;4721
21;0.625;Idle;(4, 20);;(2, 18);1;4722
21;0.625;Idle;(4, 20);;(2, 18);1;4723
21;0.625;Idle;(4, 20);;(2, 18);1;4724
21;0.625;Idle;(4, 20);;(2, 18);1;4725
21;0.625;Idle;(4, 20);;(2, 18);1;4726
21;0.625;Idle;(4, 20);;(2, 18);1;4727
21;0.625;Idle;(4, 20);;(2, 18);1;4728
21;0.625;Idle;(4, 20);;(2, 18);1;4729
21;0.625;Idle;(4, 20);;(2, 18);1;4730
21;0.625;Idle;(4, 20);;(2, 18);1;4731
21;0.625;Idle;(4, 20);;(2, 18);1;4732
21;0.625;Idle;(4, 20);;(2, 18);1;4733
21;0.625;Idle;(4, 20);MoveEast;(3, 18);1;4734
21;0.625;Idle;(4, 20);MoveEast;(4, 18);1;4735
21;0.625;Idle;(4, 20);;(4, 18);1;4736
21;0.625;Idle;(4, 20);MoveEast;(5, 18);1;4737
21;0.625;Idle;(4, 20);;(5, 18);1;4738
